Transaction ID,Customer ID,Product Category,Product Name,Quantity,Unit Price,Total Amount,Purchase Date,Customer City,Payment Method
TXN-20261164,CUST-1296,Groceries,Cooking Oil 5L,3,2588.06,7764.18,31/05/2026,Karachi,Cash
TXN-20261165,CUST-1785,Electronics,Smart Phone,1,45428.29,45428.29,01/06/2026,Karachi,JazzCash
TXN-20261166,CUST-1390,Clothing,Socks Pack,4,585.38,2341.52,04/05/2026,Multan,JazzCash
TXN-20261167,CUST-2227,Supermarket Sales,Detergent Powder,1,1364.04,1364.04,16/01/2026,Karachi,Debit Card
TXN-20261168,CUST-2040,Restaurant Orders,Cold Drink 1.5L,3,150.2,450.6,21/03/2026,Rawalpindi,JazzCash
TXN-20261169,CUST-1279,Clothing,Jeans,5,2193.3,10966.5,29/03/2026,Islamabad,Debit Card
TXN-20261170,CUST-1142,Electronics,Smart Watch,2,6051.86,12103.72,15/01/2026,Karachi,JazzCash
TXN-20261171,CUST-1565,Restaurant Orders,Pizza Large,2,1637.14,3274.28,21/02/2026,Multan,Credit Card
TXN-20261172,CUST-1849,Electronics,Bluetooth Speaker,4,3391.27,13565.08,30/04/2026,Rawalpindi,Debit Card
TXN-20261173,CUST-1696,Restaurant Orders,Molten Lava Cake,5,470.84,2354.2,18/03/2026,Faisalabad,Debit Card
TXN-20261174,CUST-2039,Clothing,T-Shirt,1,1194.52,1194.52,07/05/2026,Karachi,Cash
TXN-20261175,CUST-1547,Clothing,Jeans,2,2192.64,4385.28,03/03/2026,Faisalabad,Debit Card
TXN-20261176,CUST-1005,Supermarket Sales,Detergent Powder,1,1386.04,1386.04,03/04/2026,Lahore,Cash
TXN-20261177,CUST-1579,Groceries,Cooking Oil 5L,2,2614.22,5228.44,16/03/2026,Faisalabad,Credit Card
TXN-20261178,CUST-2486,Restaurant Orders,Biryani Platter,1,572.63,572.63,20/02/2026,Karachi,Debit Card
TXN-20261179,CUST-1611,Clothing,Jeans,2,2284.78,,28/03/2026,Rawalpindi,Credit Card
TXN-20261180,CUST-2202,Clothing,Jeans,3,2094.73,6284.19,26/01/2026,Lahore,Credit Card
TXN-20261181,CUST-2187,Supermarket Sales,Shampoo,2,836.26,1672.52,20/03/2026,Faisalabad,Credit Card
TXN-20261182,CUST-2351,Groceries,Sugar 5kg,5,762.07,3810.35,09/06/2026,Faisalabad,Cash
TXN-20261183,CUST-2002,Electronics,Laptop,2,88253.15,176506.3,18/02/2026,Karachi,JazzCash
TXN-20261184,CUST-1304,Supermarket Sales,Body Wash,4,638.17,2552.68,12/06/2026,Karachi,Cash
TXN-20261185,CUST-1914,Restaurant Orders,Molten Lava Cake,5,436.01,2180.05,17/03/2026,Karachi,Debit Card
TXN-20261186,CUST-2103,Clothing,T-Shirt,3,1215.54,3646.62,02/02/2026,Rawalpindi,JazzCash
TXN-20261187,CUST-1991,Supermarket Sales,Detergent Powder,4,1431.82,5727.28,19/06/2026,Rawalpindi,Cash
TXN-20261188,CUST-1706,Clothing,Socks Pack,5,593.29,2966.45,06/04/2026,Faisalabad,JazzCash
TXN-20261189,CUST-1680,Supermarket Sales,Detergent Powder,3,1375.06,4125.18,15/05/2026,Multan,EasyPaisa
TXN-20261190,CUST-2130,Supermarket Sales,Toothpaste,4,341.89,1367.56,13/06/2026,Rawalpindi,Cash
TXN-20261191,CUST-2112,Clothing,Jeans,4,2286.87,9147.48,02/03/2026,Faisalabad,Credit Card
TXN-20261192,CUST-1772,Groceries,Tea Pack,5,986.93,4934.65,10/02/2026,Islamabad,Debit Card
TXN-20261193,CUST-1932,Restaurant Orders,Pizza Large,1,1589.66,1589.66,17/03/2026,Faisalabad,JazzCash
TXN-20261194,CUST-1659,Groceries,Basmati Rice 5kg,4,1815.11,7260.44,12/05/2026,Rawalpindi,Debit Card
TXN-20261195,CUST-1386,Supermarket Sales,Toothpaste,4,348.86,1395.44,05/04/2026,Faisalabad,Debit Card
TXN-20261196,CUST-2428,Groceries,Tea Pack,4,904.85,3619.4,01/03/2026,Islamabad,Cash
TXN-20261197,CUST-1489,Groceries,Cooking Oil 5L,5,2546.57,12732.85,12/05/2026,Rawalpindi,Cash
TXN-20261198,CUST-2171,Groceries,Basmati Rice 5kg,1,1727.71,1727.71,03/04/2026,Lahore,JazzCash
TXN-20261199,CUST-1784,Clothing,Kurtas,3,2908.99,8726.97,06/03/2026,Islamabad,Debit Card
TXN-20261200,CUST-1478,Clothing,Socks Pack,5,629.88,3149.4,08/03/2026,Lahore,Debit Card
